INFO:NEGATIVE WORD LENGTH: DALI ID: 0056b60ad09c4f389d107868e2d5c149, index (from get_file_path): 3, text: lifei, word length: -84.44, line number: 115
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: a, word length: 0.11, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: girl, word length: 0.42, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: wants,, word length: 0.53, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: what, word length: 0.32, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: a, word length: 0.11, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: a8613273435f4c64a547c7294c81e29b, index (from get_file_path): 3515, text: girl, word length: 0.32, line number: 6
INFO:LONG WORD LENGTH: DALI ID: a8aad937f2f64ad0b1167bb2a0aa562a, index (from get_file_path): 3521, text: *solo*, word length: 75.00, word index: 314
INFO:LONG WORD LENGTH: DALI ID: a8c8b907ceba45ffbafc70e812ceab3a, index (from get_file_path): 3524, text: hmmmmmmmmmmmmmm, word length: 5.27, word index: 169
INFO:LONG WORD LENGTH: DALI ID: a8c8b907ceba45ffbafc70e812ceab3a, index (from get_file_path): 3524, text: hmmmmmmmmmmmmmm, word length: 6.86, word index: 250
INFO:LONG WORD LENGTH: DALI ID: a8f63d0e35114ebc9c0964d0b753b1f4, index (from get_file_path): 3532, text: away, word length: 5.24, word index: 64
INFO:LONG WORD LENGTH: DALI ID: a8f63d0e35114ebc9c0964d0b753b1f4, index (from get_file_path): 3532, text: satisfied, word length: 5.69, word index: 134
INFO:LONG WORD LENGTH: DALI ID: a94e8228b0294dffa9d421251eec37d1, index (from get_file_path): 3536, text: terashite, word length: 6.00, word index: 157
INFO:LONG WORD LENGTH: DALI ID: a98032361b73406797877e2977caf7a1, index (from get_file_path): 3539, text: whoa, word length: 7.35, word index: 248
INFO:LONG WORD LENGTH: DALI ID: a9d2a07d79e24096a28570b178a244e9, index (from get_file_path): 3543, text: empty, word length: 6.05, word index: 210
INFO:LONG WORD LENGTH: DALI ID: a9e736b11dae40ab98b4db674ca081de, index (from get_file_path): 3545, text: afternoon, word length: 6.16, word index: 26
INFO:LONG WORD LENGTH: DALI ID: aa275294d8c146c7aed9bc5a6be19bfc, index (from get_file_path): 3550, text: numb, word length: 5.82, word index: 206
INFO:LONG WORD LENGTH: DALI ID: aa275294d8c146c7aed9bc5a6be19bfc, index (from get_file_path): 3550, text: numb, word length: 6.06, word index: 227
INFO:NEGATIVE WORD LENGTH: DALI ID: aa6c255510834679b3386b918a7466b8, index (from get_file_path): 3558, text: lovelayli, word length: -226.83, line number: 285
INFO:LONG WORD LENGTH: DALI ID: aa6c255510834679b3386b918a7466b8, index (from get_file_path): 3558, text: laaay, word length: 5.77, word index: 337
INFO:LONG WORD LENGTH: DALI ID: aa6d4f4138d340b3a286bd9b837d71de, index (from get_file_path): 3559, text: eternity, word length: 5.68, word index: 77
INFO:LONG WORD LENGTH: DALI ID: aa8aba7f4bfd4ee98bcfd25434b37ccf, index (from get_file_path): 3565, text: away., word length: 6.06, word index: 183
INFO:LONG WORD LENGTH: DALI ID: aa8aba7f4bfd4ee98bcfd25434b37ccf, index (from get_file_path): 3565, text: away-, word length: 5.27, word index: 184
INFO:LONG WORD LENGTH: DALI ID: aaeedfdf9f1f4bfa940bd95282c278f7, index (from get_file_path): 3577, text: heart..., word length: 8.44, word index: 332
INFO:LONG WORD LENGTH: DALI ID: ab01a47a747045fc93a2e42a989f09ce, index (from get_file_path): 3580, text: laaa, word length: 9.83, word index: 302
INFO:LONG WORD LENGTH: DALI ID: ab0f3d2e81c54a139cf6c9ed55fe2874, index (from get_file_path): 3581, text: stone, word length: 5.01, word index: 264
INFO:LONG WORD LENGTH: DALI ID: ab4361d681ba46ffab3b72c0750d8313, index (from get_file_path): 3584, text: humm, word length: 5.95, word index: 186
INFO:NEGATIVE WORD LENGTH: DALI ID: ab69f01e042b46a1a4ef8e70952b32fc, index (from get_file_path): 3586, text: silence."hello, word length: -170.85, line number: 214
INFO:LONG WORD LENGTH: DALI ID: ac243417cadb4566b9abc2f810f35fcf, index (from get_file_path): 3603, text: reality, word length: 5.85, word index: 18
INFO:LONG WORD LENGTH: DALI ID: ac3681f9cdef48fc964c5912388ac515, index (from get_file_path): 3605, text: oh, word length: 6.45, word index: 130
INFO:LONG WORD LENGTH: DALI ID: ac3681f9cdef48fc964c5912388ac515, index (from get_file_path): 3605, text: you, word length: 6.53, word index: 296
INFO:LONG WORD LENGTH: DALI ID: ac3707ffb42247ce8d91feacf1f2c9db, index (from get_file_path): 3606, text: star, word length: 5.03, word index: 169
INFO:LONG WORD LENGTH: DALI ID: ac3707ffb42247ce8d91feacf1f2c9db, index (from get_file_path): 3606, text: star, word length: 5.03, word index: 279
INFO:LONG WORD LENGTH: DALI ID: ac3707ffb42247ce8d91feacf1f2c9db, index (from get_file_path): 3606, text: star, word length: 5.03, word index: 283
INFO:LONG WORD LENGTH: DALI ID: ac81041ea7ed457db1f382f37b4538c7, index (from get_file_path): 3611, text: spij, word length: 5.10, word index: 55
INFO:LONG WORD LENGTH: DALI ID: acb7fd562a454824a4da9076815a3eec, index (from get_file_path): 3613, text: away, word length: 5.25, word index: 260
INFO:LONG WORD LENGTH: DALI ID: ad90f8e994234aabb2dc599160051ab8, index (from get_file_path): 3626, text: past., word length: 8.60, word index: 69
INFO:LONG WORD LENGTH: DALI ID: ad90f8e994234aabb2dc599160051ab8, index (from get_file_path): 3626, text: through., word length: 5.02, word index: 110
INFO:LONG WORD LENGTH: DALI ID: ad982cdb98784452975c20d0caafe25d, index (from get_file_path): 3627, text: yeah, word length: 7.18, word index: 204
INFO:LONG WORD LENGTH: DALI ID: ada1075a619348fe9e98a9a4d7397524, index (from get_file_path): 3628, text: you, word length: 9.73, word index: 53
INFO:LONG WORD LENGTH: DALI ID: ada1075a619348fe9e98a9a4d7397524, index (from get_file_path): 3628, text: you, word length: 9.73, word index: 103
INFO:LONG WORD LENGTH: DALI ID: ade2b96b5cc5473c87922e0d541b5ae6, index (from get_file_path): 3631, text: down, word length: 9.00, word index: 215
INFO:LONG WORD LENGTH: DALI ID: ade2e4474de84aaf855b08ed0e554f4c, index (from get_file_path): 3632, text: ah, word length: 5.48, word index: 137
INFO:LONG WORD LENGTH: DALI ID: ae3a24d36fe1442dbbd624ac94c8c3f3, index (from get_file_path): 3641, text: te, word length: 6.19, word index: 93
INFO:LONG WORD LENGTH: DALI ID: ae74b06c3d3f4c1aa3a84db1de9f6965, index (from get_file_path): 3648, text: shiritai, word length: 6.64, word index: 285
INFO:LONG WORD LENGTH: DALI ID: ae8ad8ab15a34d95bd52178d0815841e, index (from get_file_path): 3650, text: ahija, word length: 7.51, word index: 170
INFO:LONG WORD LENGTH: DALI ID: ae8ad8ab15a34d95bd52178d0815841e, index (from get_file_path): 3650, text: haya, word length: 11.34, word index: 171
INFO:LONG WORD LENGTH: DALI ID: aeba70eb17bd4ba88fe12a571caf6893, index (from get_file_path): 3654, text: tables, word length: 5.40, word index: 168
INFO:LONG WORD LENGTH: DALI ID: aebd6dbeee764e1586dcadef42a51c66, index (from get_file_path): 3655, text: jerusalem, word length: 5.04, word index: 190
INFO:LONG WORD LENGTH: DALI ID: af3ae9bee3ed4d8f82fef9887de8394e, index (from get_file_path): 3662, text: ground, word length: 8.18, word index: 183
INFO:LONG WORD LENGTH: DALI ID: af8d68bb3c6e45e3aeadfc83c91c95a2, index (from get_file_path): 3668, text: disguise, word length: 5.04, word index: 68
INFO:LONG WORD LENGTH: DALI ID: af99a25dd83c44aab6d3a4016db2419f, index (from get_file_path): 3671, text: memory, word length: 7.30, word index: 214
INFO:LONG WORD LENGTH: DALI ID: af99a25dd83c44aab6d3a4016db2419f, index (from get_file_path): 3671, text: memory, word length: 7.80, word index: 219
INFO:LONG WORD LENGTH: DALI ID: af9c7c92b6b44b74a4cc4750d7025ee4, index (from get_file_path): 3672, text: grande-amore, word length: 6.55, word index: 66
INFO:LONG WORD LENGTH: DALI ID: af9c7c92b6b44b74a4cc4750d7025ee4, index (from get_file_path): 3672, text: grande-amore, word length: 9.45, word index: 97
INFO:LONG WORD LENGTH: DALI ID: af9c7c92b6b44b74a4cc4750d7025ee4, index (from get_file_path): 3672, text: grande-amore, word length: 6.60, word index: 141
INFO:LONG WORD LENGTH: DALI ID: af9c7c92b6b44b74a4cc4750d7025ee4, index (from get_file_path): 3672, text: grande-amore, word length: 9.45, word index: 173
INFO:LONG WORD LENGTH: DALI ID: af9c7c92b6b44b74a4cc4750d7025ee4, index (from get_file_path): 3672, text: grande-amore, word length: 6.13, word index: 178
INFO:LONG WORD LENGTH: DALI ID: afa4521ef0b842f4b981dbfd38213265, index (from get_file_path): 3674, text: (solo), word length: 20.00, word index: 157
INFO:LONG WORD LENGTH: DALI ID: afa4521ef0b842f4b981dbfd38213265, index (from get_file_path): 3674, text: love, word length: 8.33, word index: 184
INFO:LONG WORD LENGTH: DALI ID: afa4521ef0b842f4b981dbfd38213265, index (from get_file_path): 3674, text: love, word length: 8.67, word index: 188
INFO:LONG WORD LENGTH: DALI ID: afa8336d53fb43d488152ecef0c1fb14, index (from get_file_path): 3675, text: tooooyeahyeah, word length: 7.45, word index: 159
INFO:LONG WORD LENGTH: DALI ID: afa8336d53fb43d488152ecef0c1fb14, index (from get_file_path): 3675, text: yeahyeaaahaah, word length: 6.29, word index: 160
INFO:LONG WORD LENGTH: DALI ID: aff24dee8788468f9b105c41696b1ecf, index (from get_file_path): 3679, text: sunlight, word length: 6.54, word index: 210
INFO:LONG WORD LENGTH: DALI ID: b01e778854cf42a3b4b89873d8c25b3c, index (from get_file_path): 3683, text: schon?, word length: 6.25, word index: 110
INFO:LONG WORD LENGTH: DALI ID: b024b54389864a02bb9690388facde0e, index (from get_file_path): 3685, text: ofhislatestflame., word length: 6.00, word index: 185
INFO:LONG WORD LENGTH: DALI ID: b02cee4b606a416fb9c33c85b4b68469, index (from get_file_path): 3686, text: lalalalalalala., word length: 5.51, word index: 143
INFO:LONG WORD LENGTH: DALI ID: b02cee4b606a416fb9c33c85b4b68469, index (from get_file_path): 3686, text: lalalalalalala., word length: 5.51, word index: 178
INFO:LONG WORD LENGTH: DALI ID: b02cee4b606a416fb9c33c85b4b68469, index (from get_file_path): 3686, text: lalalalalalalala., word length: 5.15, word index: 179
INFO:LONG WORD LENGTH: DALI ID: b04060a2c49d4300927b849b6ac58167, index (from get_file_path): 3689, text: arukidashita, word length: 5.15, word index: 97
INFO:LONG WORD LENGTH: DALI ID: b05d5eb4562443c285a35f22f7afd9cc, index (from get_file_path): 3690, text: brings, word length: 5.17, word index: 148
INFO:LONG WORD LENGTH: DALI ID: b0607c3caeaa476aa0801e94af6b6164, index (from get_file_path): 3691, text: love, word length: 5.95, word index: 228
INFO:LONG WORD LENGTH: DALI ID: b1290d7f5b2440c2ad32915ff16effab, index (from get_file_path): 3709, text: saprei, word length: 6.40, word index: 91
INFO:LONG WORD LENGTH: DALI ID: b1290d7f5b2440c2ad32915ff16effab, index (from get_file_path): 3709, text: te--, word length: 5.74, word index: 110
INFO:LONG WORD LENGTH: DALI ID: b1290d7f5b2440c2ad32915ff16effab, index (from get_file_path): 3709, text: saprei-----, word length: 7.06, word index: 140
INFO:LONG WORD LENGTH: DALI ID: b1290d7f5b2440c2ad32915ff16effab, index (from get_file_path): 3709, text: saprei---, word length: 9.04, word index: 157
INFO:LONG WORD LENGTH: DALI ID: b25cc6011569450d9d8a513a263d05c8, index (from get_file_path): 3736, text: ah, word length: 5.72, word index: 225
INFO:NEGATIVE WORD LENGTH: DALI ID: b28487da44f7452f89095ee1bc7201c4, index (from get_file_path): 3740, text: gameeasy, word length: -170.24, line number: 186
INFO:LONG WORD LENGTH: DALI ID: b2881f7cba7946f58a631cbbda3d45de, index (from get_file_path): 3741, text: apart, word length: 5.45, word index: 277
INFO:LONG WORD LENGTH: DALI ID: b2dc1e4ff739499395da732fd5ea8a5f, index (from get_file_path): 3747, text: inside---, word length: 5.87, word index: 9
INFO:LONG WORD LENGTH: DALI ID: b2dc1e4ff739499395da732fd5ea8a5f, index (from get_file_path): 3747, text: goodnight, word length: 5.01, word index: 106
INFO:LONG WORD LENGTH: DALI ID: b2dc1e4ff739499395da732fd5ea8a5f, index (from get_file_path): 3747, text: are---, word length: 5.18, word index: 120
INFO:LONG WORD LENGTH: DALI ID: b2dc1e4ff739499395da732fd5ea8a5f, index (from get_file_path): 3747, text: goodnight,, word length: 5.01, word index: 307
INFO:LONG WORD LENGTH: DALI ID: b3036b93739b4a2389009ae108b7c7b1, index (from get_file_path): 3751, text: cha-a-a-a-ance, word length: 6.75, word index: 179
INFO:LONG WORD LENGTH: DALI ID: b3036b93739b4a2389009ae108b7c7b1, index (from get_file_path): 3751, text: chance, word length: 5.10, word index: 187
INFO:LONG WORD LENGTH: DALI ID: b374eb05b5304e4cac146d598543bf0b, index (from get_file_path): 3762, text: bac, word length: 5.76, word index: 83
INFO:LONG WORD LENGTH: DALI ID: b374eb05b5304e4cac146d598543bf0b, index (from get_file_path): 3762, text: bac, word length: 6.13, word index: 86
INFO:LONG WORD LENGTH: DALI ID: b374eb05b5304e4cac146d598543bf0b, index (from get_file_path): 3762, text: zanim, word length: 6.26, word index: 141
INFO:LONG WORD LENGTH: DALI ID: b3a5fb34f0134b0ebc065f4966d7bf91, index (from get_file_path): 3765, text: ti, word length: 6.43, word index: 164
INFO:LONG WORD LENGTH: DALI ID: b3a5fb34f0134b0ebc065f4966d7bf91, index (from get_file_path): 3765, text: i, word length: 5.43, word index: 165
INFO:LONG WORD LENGTH: DALI ID: b403c55bf44a49a9af836afc89fb5b8e, index (from get_file_path): 3775, text: head, word length: 8.05, word index: 141
INFO:LONG WORD LENGTH: DALI ID: b42ba889862b4fc9bd7e35a19e8bf3b5, index (from get_file_path): 3779, text: fool, word length: 5.37, word index: 151
INFO:LONG WORD LENGTH: DALI ID: b4464a70cac64301ac8f0636e5da99e7, index (from get_file_path): 3781, text: love, word length: 18.26, word index: 138
INFO:LONG WORD LENGTH: DALI ID: b450562004214a13a55180f283bdb8bb, index (from get_file_path): 3782, text: mai, word length: 5.61, word index: 198
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: one,, word length: 0.18, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: two,, word length: 0.18, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: three,, word length: 0.18, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: four., word length: 0.18, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: shapes, word length: 0.22, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: made, word length: 0.13, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: of, word length: 0.09, line number: 6
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: four, word length: 0.22, line number: 7
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: colored, word length: 0.27, line number: 8
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: blocks, word length: 0.22, line number: 9
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: like, word length: 0.09, line number: 10
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: a, word length: 0.04, line number: 11
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: t, word length: 0.18, line number: 12
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: or, word length: 0.09, line number: 13
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: a, word length: 0.09, line number: 14
INFO:NEGATIVE WORD START TIME: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: box, word length: 0.27, line number: 15
INFO:LONG WORD LENGTH: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: lalalalalalala., word length: 5.41, word index: 143
INFO:LONG WORD LENGTH: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: lalalalalalala., word length: 5.41, word index: 178
INFO:LONG WORD LENGTH: DALI ID: b46be2de94074acf9768ae3898cc0b54, index (from get_file_path): 3786, text: lalalalalalalala., word length: 5.06, word index: 179
INFO:LONG WORD LENGTH: DALI ID: b5749278d7e8422ca254b11d3b572859, index (from get_file_path): 3808, text: down.and, word length: 16.74, word index: 108
INFO:LONG WORD LENGTH: DALI ID: b63d71b7ec6b4c5e9f53a87f83fcd73e, index (from get_file_path): 3820, text: hallelujah, word length: 7.90, word index: 48
INFO:LONG WORD LENGTH: DALI ID: b63d71b7ec6b4c5e9f53a87f83fcd73e, index (from get_file_path): 3820, text: hallelujah;, word length: 7.35, word index: 98
INFO:LONG WORD LENGTH: DALI ID: b63d71b7ec6b4c5e9f53a87f83fcd73e, index (from get_file_path): 3820, text: hallelujah;, word length: 9.86, word index: 151
INFO:LONG WORD LENGTH: DALI ID: b63d71b7ec6b4c5e9f53a87f83fcd73e, index (from get_file_path): 3820, text: hallelujah, word length: 8.25, word index: 153
INFO:LONG WORD LENGTH: DALI ID: b69bf35d0f8b4695adf5ad44d0faa728, index (from get_file_path): 3828, text: go, word length: 7.63, word index: 25
INFO:LONG WORD LENGTH: DALI ID: b69bf35d0f8b4695adf5ad44d0faa728, index (from get_file_path): 3828, text: away!!, word length: 7.15, word index: 86
INFO:LONG WORD LENGTH: DALI ID: b69bf35d0f8b4695adf5ad44d0faa728, index (from get_file_path): 3828, text: alone!, word length: 6.88, word index: 184
INFO:LONG WORD LENGTH: DALI ID: b6e4c7365190459b98a98a399c11916e, index (from get_file_path): 3835, text: love, word length: 8.89, word index: 181
INFO:LONG WORD LENGTH: DALI ID: b7fe299542c9434593b15849911a526f, index (from get_file_path): 3852, text: rainbow, word length: 6.22, word index: 248
